,Representation,label,Width,Length,SurfaceArea,Volume
153,Medial axis,1,0.556184289511186,1.7851085896153338,2.6114614883742178,0.35847904898097704
154,Medial axis,1,0.5885244610604992,2.5256366274237827,4.062302070112036,0.5948719212389066
155,Medial axis,1,0.6400374991188825,2.1419921434441296,3.717268148859648,0.5285771921065198
156,Medial axis,1,0.5935448741234998,2.0981829304292257,3.345939395398834,0.4460351736221697
157,Medial axis,1,0.6852534649796026,3.26965618832178,5.91121290951356,1.0100377995260552
158,Medial axis,1,0.5960813508735887,2.343363677976725,3.447302103912416,0.50670932251518
159,Medial axis,1,0.7019024004791733,1.8020093594858146,3.3091655847472308,0.5003762112059158
160,Medial axis,1,0.633763282463517,2.1165532823422173,3.432771920503782,0.4858831723014621
161,Medial axis,1,0.6007039643258139,4.184886600990258,6.816365592769451,1.0221190530271873
162,Medial axis,1,0.5423700813254426,1.6561242146153339,2.338505694932742,0.3112880442864135
163,Medial axis,1,0.698232183096783,2.3857950794274108,4.6234859052164055,0.7281107483845928
164,Medial axis,1,0.6195692018752345,1.4469992234265079,2.4784258598981572,0.32449028964739257
165,Medial axis,1,0.634263528720584,2.0652075596968995,3.2822168438429355,0.45679364209465106
166,Medial axis,1,0.6707090121999227,1.1875729137296087,2.5296846945659053,0.34606736776013275
167,Medial axis,1,0.5302972062310823,1.7615208098368689,2.523445301334188,0.367696578245141
168,Medial axis,1,0.6867727076099399,2.3124907090202367,4.332563493142332,0.6695562282388321
169,Medial axis,1,0.6501352061189763,2.0180179878775415,3.2334073873213645,0.4667498710772197
170,Medial axis,1,0.6067476011447237,3.2932439681002443,5.018884277374498,0.7553891063227527
171,Medial axis,1,0.5370802259002795,2.388895783403347,3.2735039849263075,0.4401684783117922
172,Medial axis,1,0.613510352300864,1.884023393444129,3.1782383455046426,0.4304690778227342
173,Medial axis,1,0.6343737654770643,1.9132451877730068,3.5375180345670945,0.498334489763419
174,Medial axis,1,0.5398615743168483,2.4533879709033464,3.3336777502036576,0.48146060741953534
175,Medial axis,1,0.5310398114613876,2.3244035959033464,3.0648708880231097,0.44522465738620964
176,Medial axis,1,0.5986535617913971,2.072492748874923,3.469184066252588,0.5115167830285727
177,Medial axis,1,0.6338431854870504,2.5289452684441294,4.282010275651926,0.6185392401037436
178,Medial axis,1,0.7161087655965452,2.8357577772553038,5.987371876509074,0.9817522998601192
179,Medial axis,1,0.6123325342634846,2.5178801584033472,4.029182243837737,0.6193819366161465
180,Medial axis,1,0.6940805902088159,1.9954859219858148,3.801846565106786,0.5734099089475022
181,Medial axis,1,0.5456765816625411,2.299588529918435,3.700698413554757,0.5438201493373515
182,Medial axis,1,0.5619211474406893,4.042879825609836,3.772044064889149,0.5565127293956633
183,Medial axis,1,0.5458605225693552,1.6546666549184348,2.780785893185145,0.3834269131433289
184,Medial axis,1,0.5914366723595773,3.386348167074551,5.6230853129895,0.8329171854638214
185,Medial axis,1,0.6904905114866206,2.6468895883785546,5.6081684746167415,0.8868930115613884
186,Medial axis,1,0.7020591128674745,1.8650663237349567,3.878613536290968,0.6083659283480701
187,Medial axis,1,0.54753739349086,3.4749520788364867,4.895016667206418,0.6926965331952009
188,Medial axis,1,0.6712068237236772,3.060107308711791,5.611467282952355,0.8690265831172994
189,Medial axis,1,0.5599060530782882,2.1341001837757396,3.4287878466381434,0.4836359816017213
190,Medial axis,1,0.5843239430476336,2.555658807173738,3.905252782267248,0.5863074563681716
191,Medial axis,1,0.5059769886185501,1.6458932042016734,2.2091193804689833,0.2786516467678991
192,Medial axis,1,0.5418614813229906,1.3783032266425848,2.0857970637778664,0.2774958711415856
193,Medial axis,1,0.5987006007029763,2.5266536091201077,4.3397396783505915,0.6045231176377268
194,Medial axis,1,0.5355305034832979,1.7638068222942596,2.628547346950604,0.36301667968423973
195,Medial axis,1,0.6916596166367145,2.6155676760256954,5.090333730132447,0.7960673053832922
196,Medial axis,1,0.6240464275914742,2.2943814161533913,3.9011139985805463,0.5532988932936957
197,Medial axis,1,0.6283614235121469,4.754849117946705,5.380621799593748,0.7834268576972484
198,Medial axis,1,0.6418957838208669,2.854762238385725,5.336478637575993,0.7935169282107727
199,Medial axis,1,0.5459445556207781,3.120440065984911,4.698005613467079,0.6820223773714305
200,Medial axis,1,0.5963363565183704,3.499495442478399,5.404789926922187,0.7828328797458703
201,Medial axis,1,0.595079964006502,2.2387360778681957,3.23159176089305,0.46288910387022814
202,Medial axis,1,0.5212713087453742,4.53670787244626,4.246363894022844,0.5556179005109922
203,Medial axis,1,0.6900322645990483,1.4344765536888258,2.9856245972681865,0.4462738327285011
204,Medial axis,1,0.6579853503751607,2.183082445599073,3.8422623588729934,0.5603610004714993
205,Medial axis,1,0.6434717361388443,2.5627503814210497,4.617365611972999,0.6786715434176439
206,Medial axis,1,0.5809495470393407,2.8793944223014334,4.406724490460413,0.5965573142637125
207,Medial axis,1,0.6113321545783594,2.7159400395513895,4.212359407541429,0.6384086375563669
208,Medial axis,1,0.644921875,1.439059872336869,2.6133289784996685,0.35112354683455027
209,Medial axis,1,0.6202452635316846,1.8481432174184347,3.4441343759823395,0.5308988028138399
210,Medial axis,1,0.6209920660786712,1.8560825685080735,3.378760039559365,0.4680295955933568
211,Medial axis,1,0.623274358052585,2.514571517383,4.276357618226544,0.6106022561370944
212,Medial axis,1,0.6989871272613528,3.7542968309441287,7.435937565500341,1.3024534893298685
213,Medial axis,1,0.6802977945173093,1.5114914109265079,2.751604967146372,0.3927487071520291
214,Medial axis,1,0.638059955082872,3.1478508177731896,4.561921411848613,0.6648875482859044
215,Medial axis,1,0.6405286484725844,3.054500632888442,5.458617434667527,0.8106418646551666
216,Medial axis,1,0.5707658417121632,2.3146687783358155,3.503859255484028,0.4842695957942117
217,Medial axis,1,0.6105649446197547,2.550476019771553,4.019512784461167,0.6058987924176998
