,Sampling iteration,Image_full_path,Image,label,Width,Length,SurfaceArea,Volume
104,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,98,0.7660039362683784,4.691778942079697,8.571666321135142,1.5576040058538902
105,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,104,0.8213183413328395,4.801497795474737,10.052009078378298,1.922539925297274
106,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,114,0.8020893267672795,8.222178478686658,16.2110152132836,3.2305111476728947
107,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,133,0.8252357555805435,4.210539705223741,8.909310293421775,1.692051108026717
108,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,142,0.8354248849068275,4.147802945672222,8.38961573514166,1.679581514787088
109,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,2,0.8626579487563646,5.162625249700873,12.535120499331603,2.566747900424542
110,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,3,0.7987533882539208,5.556469018376568,12.32743942370324,2.3370345883164023
111,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,5,0.8246891388542543,4.084339336736121,8.94929141993695,1.8053150777209503
112,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,6,0.8105544454432677,5.66628825937462,11.503752652191174,2.197784070336539
113,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,7,0.8661297134693181,4.6482548449300225,10.383275151028085,2.0866741254515477
114,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,8,0.8082346527352726,9.686676801013753,11.523961075728604,2.2003759755600742
115,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,9,0.8629996577743639,4.199655169765305,10.694183998216225,2.1482408128742003
116,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,10,0.810485177651639,5.496535094549401,11.066097965276395,2.1172763157406598
117,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,13,0.7882013108460659,5.033176895166292,9.875087503719103,1.8369070956715121
118,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,14,0.8273341400921733,3.8975965656857854,7.900776493358999,1.5074783843340707
119,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,15,0.801253171773024,5.52197696801552,11.804956822598493,2.2360230279111604
120,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,16,0.7989548246935647,4.336467781149192,8.48649665069784,1.589335300173378
121,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,17,0.8340946082244833,4.552333198033339,10.36790045488236,2.036626169111004
122,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,18,0.8325514772292862,4.048308584916448,8.728661120049807,1.7037932269882934
123,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,19,0.8127703734686627,4.044684332559503,8.181087802045589,1.5409946250658921
124,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,20,0.8483427672555731,5.43589126772374,12.36231961634927,2.4673318994374043
125,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,21,0.8121265869836907,4.0834023877834955,10.056504870920007,1.9096920748520734
126,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,22,0.7378050920845387,5.181692853098419,10.365689791602728,1.834854771497119
127,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,23,0.7764975650700963,4.78253771340136,9.591035143135967,1.7442535224943505
128,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,24,0.81642071936988,5.246183547276145,11.12293597756497,2.142105677986499
129,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,25,0.7679724270532136,3.874114568648043,8.983208452575605,1.6320222456869893
130,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,26,0.7650910711395278,4.944554590577082,9.781938060909948,1.7709280491430597
131,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,27,0.7141276736686781,6.031070191885296,12.696870229108148,2.186626148318724
132,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,28,0.7512441949347929,5.0998366462341,9.421375259915173,1.6818888539670787
133,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,29,0.7974750988498028,7.972644675561607,16.829670166617916,3.2331914336309016
134,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,30,0.7660804618495523,5.602602876309188,12.539108014706201,2.2872201124085816
135,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_54_cp_masks.tif,PY79_54_cp_masks.tif,32,0.7620556677082587,3.9931505363186695,7.736742863110437,1.4228888777707387
