,Method,label,Width,Length,SurfaceArea,Volume
295,Automatic,8,0.8103275217007468,2.0932484511152247,4.426065230323412,0.8096094323910656
296,Automatic,9,0.8225790487699061,2.0344228137024,4.678843249511683,0.8174314000256939
297,Automatic,10,0.8199583904714492,2.10811186442608,4.401542673800358,0.7793229726058466
298,Automatic,11,0.8373651978426249,3.787706404198048,8.668297181875742,1.662556730092615
299,Automatic,13,0.799805602618815,1.9311565624324407,4.239151807991923,0.7190572845027953
300,Automatic,15,0.8603209571067424,3.2768139172004243,7.868962632600739,1.5405318718830798
301,Automatic,16,0.7933385707388461,2.2189869465592347,4.603739223709456,0.8152383875605917
302,Automatic,17,0.8280463531173409,4.368735559023798,9.125990552150492,1.7571512716416375
303,Automatic,19,0.8309772155568964,2.1513466636620495,4.845290139400361,0.8656864776609035
304,Automatic,20,0.7467451785183544,3.323083265780997,6.309079164704081,1.1202961463941559
305,Automatic,21,0.8033792749587455,2.4853843635174107,5.27963056005367,0.9345404394548027
306,Automatic,22,0.773267736762614,2.513296839755304,5.118631861683689,0.9205054903814569
307,Automatic,23,0.8124077838419416,3.31356848018316,7.146080616236759,1.3507607000642905
308,Automatic,24,0.7666836947032987,3.309591932025483,6.771034774636195,1.2003228720714587
309,Automatic,25,0.8273871122873351,2.524088136935197,5.6326778827160595,1.0224744250388536
310,Automatic,26,0.8211116513959111,2.6054196119054627,6.347289935545491,1.1622552198183291
311,Automatic,27,0.8251922291772458,4.282875449571392,9.924362171175016,1.9048432985368124
312,Automatic,28,0.8246115247120827,2.393666984973224,5.656150270712304,1.028326904554667
313,Automatic,29,0.7803735124348503,3.32141126004019,6.549119405662327,1.17757006623658
314,Automatic,30,0.7957034128924539,3.412415574241118,4.862249546225646,0.8925109883107414
315,Automatic,31,0.7974647354337419,2.691287801513104,6.3759852394790055,1.1399583713172114
316,Automatic,32,0.7549848966193364,3.506054221044616,6.7650117676016315,1.1934831268773087
