,Day,Strain,Stage,Length_mu,Length_sigma,Width_mu,Width_sigma,SurfaceArea_mu,SurfaceArea_sigma,Volume_mu,Volume_sigma
0,Day1,1060,Exponential,4.305948127303407,0.022607057229645847,1.049671151986364,0.0018265244983996507,12.339260253139415,0.021694349183684576,2.9895012906339624,0.007043454267735587
1,Day1,1060,Exponential,4.063910700552899,0.020168479950940066,1.2192250129455677,0.0028900579193893335,13.734249061741897,0.02557397346325613,3.7158799667460625,0.00959538064975408
2,Day1,1060,Exponential,4.358768835090954,0.023686762990118085,0.9090597691318694,0.0011242099309314217,12.281199752686021,0.022286216735455014,2.616114726635592,0.005417707203000868
3,Day1,1060,Exponential,6.142908542073025,0.04658580626339169,1.1050335664006408,0.0020789640373100977,18.965927144874037,0.042139971555284955,5.0788012055412946,0.014803185032586522
4,Day1,1060,Exponential,3.623799259020649,0.01579154759848031,1.0512288006291104,0.0017961060870769192,10.319429669463105,0.014212774360327175,2.406558472945156,0.005166980216205022
5,Day1,1060,Exponential,5.047798143409947,0.02913635145296884,1.1749744956969215,0.0025025724321507768,15.817279748672544,0.03226066137738208,4.371154800832417,0.012239192444962278
6,Day1,1060,Exponential,4.605369170829744,0.026767697850389256,1.0612950722027281,0.0016894349714317736,13.711795369255407,0.02693029631577445,3.381791739488457,0.008938520364467727
7,Day1,1060,Exponential,3.6576611905287963,0.015818400996950692,0.9591363255518793,0.0012870042383447298,10.785162543925184,0.0176998340715231,2.3695412080761535,0.0045994859677897905
8,Day1,1060,Exponential,5.468404286835446,0.03649423682001018,1.3629157579387097,0.003792006980243614,23.449552787920965,0.05898788934946984,7.507874953026784,0.02177247798911414
9,Day1,1060,Exponential,3.4152948989443748,0.013481422929054767,0.7242360763044416,0.0007368422447286113,6.671126066076742,0.00934306505177091,1.1951439304402205,0.0021358719511416573
10,Day1,1060,Exponential,4.517478036062712,0.023774468390046783,1.233346935752335,0.002888707973399192,17.33545180514811,0.037455297689484385,4.873394193589169,0.012899453798148495
11,Day1,1060,Exponential,3.477584681368098,0.015597341705375195,0.9794568114770171,0.0013739825738357016,8.606582710128384,0.01283209110216283,1.8740694602282566,0.003297314228823233
12,Day1,1060,Exponential,6.793606343742165,0.05476972155466555,1.2701710647748932,0.0032038725394983227,25.255867226596884,0.06210759716880454,7.496211889081815,0.022905669331843667
13,Day1,1060,Exponential,5.067248086510199,0.030162284958672424,1.0321772265842264,0.001658130901010002,10.76040709391575,0.016885110515857296,2.5205765793007813,0.005265054901728124
14,Day1,1060,Exponential,3.8213273837585215,0.017333522102373437,0.9682581679805052,0.0013862984460873958,10.730081954506513,0.015454292427746825,2.55171645074924,0.005279264378458627
15,Day1,1060,Exponential,4.1183123127729715,0.021388401791260326,0.9663718589230926,0.0014613637779210716,11.156928835246978,0.019061196899641423,2.489046423326763,0.004987346402203153
16,Day1,1060,Exponential,3.830258554590194,0.017219486355179083,1.0640890210669265,0.0017426935572834967,9.850448901421252,0.015092852670101832,2.5235284210927755,0.005770148813302514
17,Day1,1060,Exponential,4.774658814097402,0.030893549655056123,1.2557720379148996,0.0030083180352125302,17.860837938998213,0.03722048502904743,5.116611145236699,0.015062713817510743
18,Day1,1060,Exponential,6.60559772534102,0.057766976457218636,1.0738141297039474,0.0018217915668368313,21.141213547696825,0.049340290479562926,5.5377139790846135,0.014934823228310906
19,Day1,1060,Exponential,4.750999326730995,0.030215397344124432,0.9369229487397428,0.0011728242027169882,11.698862959010125,0.019468863557002784,2.655679160118778,0.006022584141503596
